card_id,card_name,card_set,rarity,tcg_holo_high,tcg_holo_mid,tcg_holo_market,tcg_holo_low,tcg_revhol_high,tcg_revhol_low,tcg_revhol_mid,tcg_revhol_market,tcg_first_ed_holo_high,tcg_first_ed_holo_mid,tcg_first_ed_holo_low,tcg_first_ed_holo_market,tcg_first_ed_normal_high,tcg_first_ed_normal_mid,tcg_first_ed_normal_low,tcg_first_ed_normal_market,tcg_normal_high,tcg_normal_mid,tcg_normal_low,tcg_normal_market,updated_at 
sm12-174,Lillipup,Cosmic Eclipse,Common,0,0,0,0,1.0,0.13,0.29,0.26,0,0,0,0,0,0,0,0,1.25,0.1,0.03,0.08,2024-04-03T20:32:45.958213Z
sm8-167,Adventure Bag,Lost Thunder,Uncommon,0,0,0,0,5.03,0.5,0.9,0.59,0,0,0,0,0,0,0,0,3.99,0.4,0.19,0.35,2024-04-03T20:32:45.958213Z
sm5-165,Palkia-GX,Ultra Prism,Rare Rainbow,31.1,19.68,20.38,16.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm11-163,Kangaskhan,Unified Minds,Rare Holo,2.5,0.5,0.45,0.29,2.5,0.23,0.5,0.47,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
ecard1-165,Water Energy,Expedition Base Set,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.93,0.95,1.9,2024-04-03T20:32:45.958213Z
swsh2-175,Rillaboom V,Rebel Clash,Rare Ultra,20.0,2.58,2.23,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm3-164,Multi Switch,Burning Shadows,Rare Secret,18.99,3.6,2.76,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm1-172,Fairy Energy,Sun & Moon,Common,,,,,,,,,,,,,,,,,,,,,2024-04-03T20:32:45.958213Z
swsh1-169,Marnie,Sword & Shield,Rare Holo,4.98,0.6,0.43,0.25,5.98,0.6,1.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
swsh3-161,Familiar Bell,Darkness Ablaze,Uncommon,0,0,0,0,4.98,0.09,0.27,0.23,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.06,2024-04-03T20:32:45.958213Z
ecard3-135,Mystery Plate γ,Skyridge,Uncommon,0,0,0,0,31.5,20.9,25.95,13.17,0,0,0,0,0,0,0,0,8.99,2.5,1.92,2.63,2024-04-03T20:32:45.958213Z
swsh4-166,Orbeetle V,Vivid Voltage,Rare Ultra,18.88,1.99,1.47,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
xyp-XY165,Magearna,XY Black Star Promos,Promo,1.67,0.77,0.79,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm7-167,TV Reporter,Celestial Storm,Rare Ultra,179.99,49.98,49.25,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
smp-SM176,Eevee-GX,SM Black Star Promos,Promo,12.5,8.8,7.78,6.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm9-181,Sabrina's Suggestion,Team Up,Rare Ultra,169.69,114.36,117.95,103.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
swsh2-176,Eldegoss V,Rebel Clash,Rare Ultra,19.99,2.0,1.83,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm12-175,Herdier,Cosmic Eclipse,Uncommon,0,0,0,0,1.48,0.25,0.37,0.35,0,0,0,0,0,0,0,0,1.23,0.15,0.01,0.09,2024-04-03T20:32:45.958213Z
ecard2-145,Boost Energy,Aquapolis,Uncommon,0,0,0,0,14.97,9.85,11.39,8.61,0,0,0,0,0,0,0,0,5.54,3.72,3.42,3.71,2024-04-03T20:32:45.958213Z
sm7-168,Underground Expedition,Celestial Storm,Rare Ultra,499.99,34.57,34.06,26.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
xyp-XY166,M Gengar-EX,XY Black Star Promos,Promo,70.0,34.99,37.77,21.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
ecard3-136,Mystery Plate δ,Skyridge,Uncommon,0,0,0,0,49.99,37.9,40.85,,0,0,0,0,0,0,0,0,5.99,3.02,2.49,2.9,2024-04-03T20:32:45.958213Z
sm11-164,Tauros,Unified Minds,Uncommon,0,0,0,0,4.99,0.24,0.36,0.32,0,0,0,0,0,0,0,0,4.99,0.2,0.05,0.14,2024-04-03T20:32:45.958213Z
sm5-166,Crushing Hammer,Ultra Prism,Rare Secret,59.98,31.74,28.14,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm10-163,Celesteela-GX,Unbroken Bonds,Rare Holo GX,14.48,1.82,1.79,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
swsh1-170,Metal Saucer,Sword & Shield,Uncommon,0,0,0,0,4.98,0.12,0.28,0.2,0,0,0,0,0,0,0,0,5.0,0.17,0.01,0.12,2024-04-03T20:32:45.958213Z
swsh3-162,Glimwood Tangle,Darkness Ablaze,Uncommon,0,0,0,0,237.0,0.15,0.33,0.31,0,0,0,0,0,0,0,0,999.0,0.15,0.03,0.1,2024-04-03T20:32:45.958213Z
sm8-168,Aether Foundation Employee,Lost Thunder,Uncommon,0,0,0,0,2.0,0.17,0.34,0.27,0,0,0,0,0,0,0,0,1.32,0.2,0.04,0.11,2024-04-03T20:32:45.958213Z
swsh4-167,Zarude V,Vivid Voltage,Rare Ultra,29.95,2.36,2.05,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm3-165,Rescue Stretcher,Burning Shadows,Rare Secret,39.99,16.9,15.66,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm9-182,Celebi & Venusaur-GX,Team Up,Rare Rainbow,99.69,39.28,39.6,33.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm12-176,Stoutland,Cosmic Eclipse,Rare Holo,1.42,0.4,0.36,0.16,1.5,0.27,0.5,0.54,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
smp-SM177,Meltan,SM Black Star Promos,Promo,9.95,1.38,1.26,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm7-169,Shiftry-GX,Celestial Storm,Rare Rainbow,25.99,7.24,6.5,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
ecard2-146,Crystal Energy,Aquapolis,Uncommon,0,0,0,0,11.99,3.35,6.0,4.8,0,0,0,0,0,0,0,0,5.99,3.54,2.09,4.3,2024-04-03T20:32:45.958213Z
xyp-XY167,Garchomp-EX,XY Black Star Promos,Promo,14.95,5.36,8.23,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
ecard3-137,Mystery Zone,Skyridge,Uncommon,0,0,0,0,22.99,19.99,22.99,29.98,0,0,0,0,0,0,0,0,5.99,2.38,2.2,2.62,2024-04-03T20:32:45.958213Z
sm5-167,Escape Board,Ultra Prism,Rare Secret,29.99,6.8,5.74,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
swsh2-177,Ninetales V,Rebel Clash,Rare Ultra,39.98,16.0,15.93,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm10-164,Beast Bringer,Unbroken Bonds,Uncommon,0,0,0,0,2.0,0.1,0.31,0.23,0,0,0,0,0,0,0,0,3.99,0.19,0.01,0.08,2024-04-03T20:32:45.958213Z
sm11-165,Hoothoot,Unified Minds,Common,0,0,0,0,4.99,0.1,0.33,0.35,0,0,0,0,0,0,0,0,4.99,0.2,0.03,0.1,2024-04-03T20:32:45.958213Z
sm3-166,Super Scoop Up,Burning Shadows,Rare Secret,26.99,4.27,3.82,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
swsh3-163,Kabu,Darkness Ablaze,Uncommon,0,0,0,0,4.98,0.1,0.25,0.23,0,0,0,0,0,0,0,0,999.0,0.1,0.01,0.04,2024-04-03T20:32:45.958213Z
sm8-169,Choice Helmet,Lost Thunder,Uncommon,0,0,0,0,4.95,0.15,0.38,0.25,0,0,0,0,0,0,0,0,5.99,0.2,0.04,0.1,2024-04-03T20:32:45.958213Z
swsh4-168,Talonflame V,Vivid Voltage,Rare Ultra,18.82,2.4,2.18,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
swsh1-171,Ordinary Rod,Sword & Shield,Uncommon,0,0,0,0,9.95,0.14,0.49,0.45,0,0,0,0,0,0,0,0,5.0,0.22,0.03,0.14,2024-04-03T20:32:45.958213Z
sm9-183,Magikarp & Wailord-GX,Team Up,Rare Rainbow,129.99,41.07,36.11,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
smp-SM178,Melmetal-GX,SM Black Star Promos,Promo,10.0,2.8,2.38,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm12-177,Rufflet,Cosmic Eclipse,Common,0,0,0,0,2.0,0.1,0.25,0.17,0,0,0,0,0,0,0,0,1.24,0.11,0.01,0.05,2024-04-03T20:32:45.958213Z
sm7-170,Blaziken-GX,Celestial Storm,Rare Rainbow,34.09,21.95,21.64,18.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
ecard2-147,Warp Energy,Aquapolis,Uncommon,0,0,0,0,18.97,10.68,11.99,9.97,0,0,0,0,0,0,0,0,9.97,4.23,2.75,5.15,2024-04-03T20:32:45.958213Z
xyp-XY168,M Garchomp-EX,XY Black Star Promos,Promo,50.0,28.03,44.85,22.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm5-168,Missing Clover,Ultra Prism,Rare Secret,30.93,6.3,5.96,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
ecard3-138,Oracle,Skyridge,Uncommon,0,0,0,0,79.99,38.49,47.75,52.39,0,0,0,0,0,0,0,0,27.99,22.49,12.32,16.1,2024-04-03T20:32:45.958213Z
swsh2-178,Cinderace V,Rebel Clash,Rare Ultra,14.98,3.87,3.66,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
swsh4-169,Galarian Darmanitan V,Vivid Voltage,Rare Ultra,29.95,1.8,1.58,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm8-170,Counter Gain,Lost Thunder,Uncommon,0,0,0,0,1.95,0.34,0.55,0.54,0,0,0,0,0,0,0,0,5.99,0.25,0.12,0.2,2024-04-03T20:32:45.958213Z
sm11-166,Noctowl,Unified Minds,Uncommon,0,0,0,0,4.99,0.19,0.38,0.39,0,0,0,0,0,0,0,0,5.0,0.2,0.07,0.17,2024-04-03T20:32:45.958213Z
sm10-165,Chip-Chip Ice Axe,Unbroken Bonds,Uncommon,0,0,0,0,2.0,0.1,0.3,0.21,0,0,0,0,0,0,0,0,9.0,0.2,0.03,0.09,2024-04-03T20:32:45.958213Z
swsh3-164,Old PC,Darkness Ablaze,Uncommon,0,0,0,0,4.98,0.1,0.25,0.2,0,0,0,0,0,0,0,0,999.0,0.1,0.01,0.07,2024-04-03T20:32:45.958213Z
sm3-167,Fire Energy,Burning Shadows,Rare Secret,29.95,19.9,19.57,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
swsh1-172,Pal Pad,Sword & Shield,Uncommon,0,0,0,0,4.98,0.14,0.45,0.4,0,0,0,0,0,0,0,0,4.98,0.25,0.09,0.24,2024-04-03T20:32:45.958213Z
sm9-184,Pikachu & Zekrom-GX,Team Up,Rare Rainbow,499.95,93.38,93.35,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
smp-SM179,Volcanion,SM Black Star Promos,Promo,10.0,3.38,2.47,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm12-178,Braviary,Cosmic Eclipse,Rare,0,0,0,0,1.53,0.06,0.36,0.33,0,0,0,0,0,0,0,0,1.28,0.25,0.06,0.19,2024-04-03T20:32:45.958213Z
xyp-XY169,Garchomp Spirit Link,XY Black Star Promos,Promo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,3.25,2.83,3.39,2024-04-03T20:32:45.958213Z
sm7-171,Articuno-GX,Celestial Storm,Rare Rainbow,39.99,26.09,19.71,19.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
ecard2-148,Kingdra,Aquapolis,Rare Secret,301.5,289.99,395.0,271.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
ecard3-139,Star Piece,Skyridge,Uncommon,0,0,0,0,29.99,13.89,16.53,15.37,0,0,0,0,0,0,0,0,7.99,3.5,2.57,4.07,2024-04-03T20:32:45.958213Z
swsh2-179,Milotic V,Rebel Clash,Rare Ultra,44.0,8.23,8.18,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm5-169,Peeking Red Card,Ultra Prism,Rare Secret,30.93,4.89,4.14,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
swsh4-170,Pikachu V,Vivid Voltage,Rare Ultra,36.99,12.06,11.49,8.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
swsh3-165,Piers,Darkness Ablaze,Uncommon,0,0,0,0,4.98,0.02,0.3,0.27,0,0,0,0,0,0,0,0,4.98,0.15,0.01,0.1,2024-04-03T20:32:45.958213Z
sm11-167,Slakoth,Unified Minds,Common,0,0,0,0,4.99,0.14,0.25,0.22,0,0,0,0,0,0,0,0,4.99,0.15,0.02,0.11,2024-04-03T20:32:45.958213Z
sm8-171,Custom Catcher,Lost Thunder,Uncommon,0,0,0,0,14.95,0.13,0.49,0.33,0,0,0,0,0,0,0,0,7.99,0.25,0.09,0.2,2024-04-03T20:32:45.958213Z
swsh1-173,Poké Kid,Sword & Shield,Uncommon,0,0,0,0,4.98,0.15,0.3,0.29,0,0,0,0,0,0,0,0,999.0,0.15,0.01,0.07,2024-04-03T20:32:45.958213Z
sm3-168,Darkness Energy,Burning Shadows,Rare Secret,49.99,29.39,27.64,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.958213Z
sm10-166,Devolution Spray Z,Unbroken Bonds,Uncommon,0,0,0,0,1.25,0.1,0.32,0.34,0,0,0,0,0,0,0,0,1.29,0.2,0.04,0.1,2024-04-03T20:32:45.959211Z
sm9-185,Ampharos-GX,Team Up,Rare Rainbow,27.0,15.75,14.57,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
smp-SM180,Stakataka,SM Black Star Promos,Promo,9.99,1.8,1.59,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
sm12-179,Helioptile,Cosmic Eclipse,Common,0,0,0,0,2.0,0.13,0.25,0.16,0,0,0,0,0,0,0,0,1.24,0.1,0.01,0.04,2024-04-03T20:32:45.959211Z
swsh2-180,Inteleon V,Rebel Clash,Rare Ultra,19.95,3.6,3.46,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
ecard3-140,Underground Expedition,Skyridge,Uncommon,0,0,0,0,49.99,42.9,44.99,47.69,0,0,0,0,0,0,0,0,17.82,14.49,12.4,15.44,2024-04-03T20:32:45.959211Z
xyp-XY170,Salamence-EX,XY Black Star Promos,Promo,9.0,6.31,7.01,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
sm7-172,Electrode-GX,Celestial Storm,Rare Rainbow,25.01,9.0,8.51,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
ecard2-149,Lugia,Aquapolis,Rare Secret,2399.95,2398.95,590.0,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
sm5-170,Unit Energy GrassFireWater,Ultra Prism,Rare Secret,34.98,17.08,16.99,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
swsh1-174,Pokégear 3.0,Sword & Shield,Uncommon,0,0,0,0,4.98,0.08,0.4,0.38,0,0,0,0,0,0,0,0,5.0,0.25,0.04,0.18,2024-04-03T20:32:45.959211Z
sm11-168,Slakoth,Unified Minds,Common,0,0,0,0,4.99,0.15,0.25,0.24,0,0,0,0,0,0,0,0,5.0,0.15,0.03,0.1,2024-04-03T20:32:45.959211Z
sm8-172,Electropower,Lost Thunder,Uncommon,0,0,0,0,1.99,0.35,1.09,0.96,0,0,0,0,0,0,0,0,2.99,0.5,0.28,0.47,2024-04-03T20:32:45.959211Z
swsh4-171,Ampharos V,Vivid Voltage,Rare Ultra,24.95,2.72,2.42,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
sm9-186,Gengar & Mimikyu-GX,Team Up,Rare Rainbow,325.0,107.13,108.24,78.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
swsh3-166,Pokémon Breeder's Nurturing,Darkness Ablaze,Uncommon,0,0,0,0,4.98,0.1,0.33,0.28,0,0,0,0,0,0,0,0,999.0,0.15,0.03,0.11,2024-04-03T20:32:45.959211Z
sm10-167,Dusk Stone,Unbroken Bonds,Uncommon,0,0,0,0,4.0,0.09,0.39,0.35,0,0,0,0,0,0,0,0,1.24,0.2,0.05,0.13,2024-04-03T20:32:45.959211Z
sm3-169,Fairy Energy,Burning Shadows,Rare Secret,56.7,43.64,49.3,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
ecard2-150,Nidoking,Aquapolis,Rare Secret,431.3,298.51,454.0,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
swsh1-175,Pokémon Catcher,Sword & Shield,Uncommon,0,0,0,0,4.98,0.05,0.21,0.14,0,0,0,0,0,0,0,0,999.0,0.15,0.01,0.08,2024-04-03T20:32:45.959211Z
sm5-171,Unit Energy LightningPsychicMetal,Ultra Prism,Rare Secret,29.99,12.81,13.26,8.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
xyp-XY171,M Salamence-EX,XY Black Star Promos,Promo,29.4,15.83,23.87,12.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
sm12-180,Heliolisk,Cosmic Eclipse,Rare,0,0,0,0,1.23,0.25,0.35,0.3,0,0,0,0,0,0,0,0,1.31,0.25,0.09,0.15,2024-04-03T20:32:45.959211Z
sm10-168,Dust Island,Unbroken Bonds,Uncommon,0,0,0,0,1.29,0.11,0.4,0.3,0,0,0,0,0,0,0,0,1.35,0.25,0.08,0.17,2024-04-03T20:32:45.959211Z
sm9-187,Hoopa-GX,Team Up,Rare Rainbow,17.48,12.27,12.85,7.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
swsh3-167,Rare Fossil,Darkness Ablaze,Uncommon,0,0,0,0,4.98,0.2,0.31,0.31,0,0,0,0,0,0,0,0,11.5,0.11,0.01,0.06,2024-04-03T20:32:45.959211Z
sm11-169,Vigoroth,Unified Minds,Uncommon,0,0,0,0,4.99,0.25,0.34,0.33,0,0,0,0,0,0,0,0,4.99,0.2,0.02,0.12,2024-04-03T20:32:45.959211Z
sm7-173,Mr. Mime-GX,Celestial Storm,Rare Rainbow,29.99,18.94,18.54,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
swsh4-172,Alakazam V,Vivid Voltage,Rare Ultra,15.0,2.0,1.48,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
ecard3-141,Underground Lake,Skyridge,Uncommon,0,0,0,0,45.99,25.99,29.98,26.0,0,0,0,0,0,0,0,0,3.99,3.37,1.7,2.86,2024-04-03T20:32:45.959211Z
swsh2-181,Boltund V,Rebel Clash,Rare Ultra,19.95,2.48,2.18,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
sm8-172a,Electropower,Lost Thunder,Uncommon,,,,,,,,,,,,,,,,,,,,,2024-04-03T20:32:45.959211Z
smp-SM181,Melmetal,SM Black Star Promos,Promo,9.99,1.86,1.76,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
swsh2-182,Toxtricity V,Rebel Clash,Rare Ultra,20.0,2.98,2.72,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
sm12-181,Stufful,Cosmic Eclipse,Common,0,0,0,0,1.0,0.08,0.25,0.16,0,0,0,0,0,0,0,0,1.24,0.1,0.02,0.05,2024-04-03T20:32:45.959211Z
smp-SM182,Persian,SM Black Star Promos,Promo,9.99,2.29,2.29,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
swsh1-176,Pokémon Center Lady,Sword & Shield,Uncommon,0,0,0,0,4.98,0.07,0.26,0.24,0,0,0,0,0,0,0,0,5.0,0.15,0.01,0.11,2024-04-03T20:32:45.959211Z
sm10-169,Electromagnetic Radar,Unbroken Bonds,Uncommon,0,0,0,0,1.36,0.12,0.33,0.25,0,0,0,0,0,0,0,0,1.29,0.2,0.03,0.12,2024-04-03T20:32:45.959211Z
xyp-XY172,Salamence Spirit Link,XY Black Star Promos,Promo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,1.32,0.94,1.46,2024-04-03T20:32:45.959211Z
sm8-173,Faba,Lost Thunder,Uncommon,0,0,0,0,2.0,0.38,0.64,0.73,0,0,0,0,0,0,0,0,5.0,0.28,0.14,0.21,2024-04-03T20:32:45.959211Z
swsh3-168,Rose,Darkness Ablaze,Uncommon,0,0,0,0,4.98,0.05,0.25,0.23,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.04,2024-04-03T20:32:45.959211Z
sm7-174,Banette-GX,Celestial Storm,Rare Rainbow,20.31,12.99,11.91,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
sm11-170,Slaking,Unified Minds,Rare Holo,1.25,0.42,0.35,0.25,4.99,0.35,0.5,0.44,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
swsh4-173,Coalossal V,Vivid Voltage,Rare Ultra,28.0,2.21,1.86,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
sm9-188,Incineroar-GX,Team Up,Rare Rainbow,33.0,12.12,11.65,9.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
ecard3-142,Bounce Energy,Skyridge,Uncommon,0,0,0,0,30.31,22.9,24.98,,0,0,0,0,0,0,0,0,13.97,4.75,2.25,3.05,2024-04-03T20:32:45.959211Z
sm5-172,Lunala-GX,Ultra Prism,Rare Secret,69.69,32.0,30.57,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
sm9-189,Cobalion-GX,Team Up,Rare Rainbow,33.0,9.24,8.87,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
swsh2-183,Dragapult V,Rebel Clash,Rare Ultra,29.95,4.95,4.5,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
smp-SM183,Pikachu,SM Black Star Promos,Promo,9.99,1.33,1.4,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
sm11-171,Bidoof,Unified Minds,Common,0,0,0,0,4.99,0.1,0.29,0.24,0,0,0,0,0,0,0,0,4.99,0.19,0.03,0.15,2024-04-03T20:32:45.959211Z
sm12-182,Bewear,Cosmic Eclipse,Rare,0,0,0,0,1.49,0.06,0.42,0.39,0,0,0,0,0,0,0,0,1.28,0.25,0.06,0.19,2024-04-03T20:32:45.959211Z
sm5-173,Solgaleo-GX,Ultra Prism,Rare Secret,243.98,40.63,38.09,25.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
sm10-170,Energy Spinner,Unbroken Bonds,Uncommon,0,0,0,0,1.99,0.05,0.49,0.47,0,0,0,0,0,0,0,0,1.28,0.2,0.04,0.12,2024-04-03T20:32:45.959211Z
xyp-XY173,Volcanion-EX,XY Black Star Promos,Promo,5.25,1.68,1.51,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
sm8-174,Fairy Charm Grass,Lost Thunder,Uncommon,0,0,0,0,1.95,0.18,0.31,0.25,0,0,0,0,0,0,0,0,1.29,0.15,0.03,0.1,2024-04-03T20:32:45.959211Z
sm7-175,Scizor-GX,Celestial Storm,Rare Rainbow,50.0,30.98,28.21,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
swsh4-174,Galarian Sirfetch'd V,Vivid Voltage,Rare Ultra,9.98,1.47,0.91,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
swsh3-169,Rose Tower,Darkness Ablaze,Uncommon,0,0,0,0,4.98,0.01,0.25,0.21,0,0,0,0,0,0,0,0,999.0,0.15,0.02,0.08,2024-04-03T20:32:45.959211Z
swsh1-177,Potion,Sword & Shield,Uncommon,0,0,0,0,4.98,0.05,0.25,0.19,0,0,0,0,0,0,0,0,999.0,0.1,0.01,0.05,2024-04-03T20:32:45.959211Z
ecard3-143,Cyclone Energy,Skyridge,Uncommon,0,0,0,0,57.49,10.74,13.4,21.64,0,0,0,0,0,0,0,0,7.99,3.94,2.1,3.39,2024-04-03T20:32:45.959211Z
sm9-190,Latias & Latios-GX,Team Up,Rare Rainbow,99.69,71.99,50.88,53.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-03T20:32:45.959211Z
