card_id,card_name,card_set,rarity,card_print_number,set_printed_total,tcg_holo_high,tcg_holo_mid,tcg_holo_market,tcg_holo_low,tcg_revhol_high,tcg_revhol_low,tcg_revhol_mid,tcg_revhol_market,tcg_first_ed_holo_high,tcg_first_ed_holo_mid,tcg_first_ed_holo_low,tcg_first_ed_holo_market,tcg_first_ed_normal_high,tcg_first_ed_normal_mid,tcg_first_ed_normal_low,tcg_first_ed_normal_market,tcg_normal_high,tcg_normal_mid,tcg_normal_low,tcg_normal_market,updated_at 
sv1-91,Flabébé,Scarlet & Violet,Common,91,198,0,0,0,0,4.98,0.01,0.1,0.08,0,0,0,0,0,0,0,0,4.98,0.06,0.01,0.03,2024-04-04T19:13:21.878632Z
sv1-65,Magnezone ex,Scarlet & Violet,Double Rare,65,198,9.95,0.75,0.42,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.878632Z
sv1-67,Flaaffy,Scarlet & Violet,Uncommon,67,198,0,0,0,0,4.98,0.04,0.16,0.14,0,0,0,0,0,0,0,0,4.98,0.07,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-71,Toxel,Scarlet & Violet,Common,71,198,0,0,0,0,4.98,0.02,0.12,0.08,0,0,0,0,0,0,0,0,4.98,0.08,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-72,Toxtricity,Scarlet & Violet,Uncommon,72,198,0,0,0,0,4.98,0.04,0.2,0.17,0,0,0,0,0,0,0,0,4.98,0.09,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-74,Pawmi,Scarlet & Violet,Common,74,198,0,0,0,0,4.98,0.05,0.2,0.16,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.06,2024-04-04T19:13:21.878632Z
sv1-93,Florges,Scarlet & Violet,Uncommon,93,198,0,0,0,0,4.98,0.07,0.18,0.14,0,0,0,0,0,0,0,0,4.98,0.08,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-100,Flittle,Scarlet & Violet,Common,100,198,0,0,0,0,4.98,0.01,0.19,0.16,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.07,2024-04-04T19:13:21.878632Z
sv1-68,Pachirisu,Scarlet & Violet,Uncommon,68,198,0,0,0,0,4.98,0.08,0.2,0.17,0,0,0,0,0,0,0,0,4.98,0.08,0.01,0.07,2024-04-04T19:13:21.878632Z
sv1-70,Rotom,Scarlet & Violet,Common,70,198,0,0,0,0,4.98,0.08,0.17,0.15,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.03,2024-04-04T19:13:21.878632Z
sv1-73,Pawmi,Scarlet & Violet,Common,73,198,0,0,0,0,4.98,0.05,0.17,0.14,0,0,0,0,0,0,0,0,4.98,0.09,0.01,0.06,2024-04-04T19:13:21.878632Z
sv1-88,Banette ex,Scarlet & Violet,Double Rare,88,198,150.0,0.75,0.58,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.878632Z
sv1-92,Floette,Scarlet & Violet,Common,92,198,0,0,0,0,4.98,0.01,0.1,0.07,0,0,0,0,0,0,0,0,4.98,0.09,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-95,Dedenne,Scarlet & Violet,Common,95,198,0,0,0,0,4.98,0.06,0.19,0.17,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-99,Dachsbun,Scarlet & Violet,Uncommon,99,198,0,0,0,0,4.98,0.08,0.19,0.15,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-102,Flittle,Scarlet & Violet,Common,102,198,0,0,0,0,4.98,0.04,0.2,0.17,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-105,Greavard,Scarlet & Violet,Common,105,198,0,0,0,0,4.98,0.07,0.19,0.15,0,0,0,0,0,0,0,0,4.98,0.09,0.01,0.06,2024-04-04T19:13:21.878632Z
sv1-104,Greavard,Scarlet & Violet,Common,104,198,0,0,0,0,4.98,0.03,0.19,0.16,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-103,Espathra,Scarlet & Violet,Uncommon,103,198,0,0,0,0,4.98,0.05,0.17,0.14,0,0,0,0,0,0,0,0,4.98,0.08,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-106,Houndstone,Scarlet & Violet,Rare,106,198,4.98,0.12,0.06,0.01,4.98,0.05,0.2,0.16,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.878632Z
sv1-107,Mankey,Scarlet & Violet,Common,107,198,0,0,0,0,4.98,0.01,0.1,0.08,0,0,0,0,0,0,0,0,4.98,0.06,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-108,Primeape,Scarlet & Violet,Common,108,198,0,0,0,0,4.98,0.01,0.12,0.08,0,0,0,0,0,0,0,0,5.0,0.09,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-109,Annihilape,Scarlet & Violet,Rare,109,198,4.98,0.14,0.1,0.01,4.98,0.03,0.2,0.19,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.878632Z
sv1-111,Medicham,Scarlet & Violet,Uncommon,111,198,0,0,0,0,4.98,0.04,0.16,0.13,0,0,0,0,0,0,0,0,4.98,0.08,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-110,Meditite,Scarlet & Violet,Common,110,198,0,0,0,0,4.98,0.01,0.1,0.07,0,0,0,0,0,0,0,0,4.98,0.09,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-113,Riolu,Scarlet & Violet,Common,113,198,0,0,0,0,4.98,0.03,0.21,0.18,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-112,Riolu,Scarlet & Violet,Common,112,198,0,0,0,0,4.98,0.05,0.2,0.2,0,0,0,0,0,0,0,0,4.98,0.08,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-114,Lucario,Scarlet & Violet,Uncommon,114,198,0,0,0,0,4.98,0.05,0.22,0.16,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-115,Sandile,Scarlet & Violet,Common,115,198,0,0,0,0,4.98,0.01,0.12,0.1,0,0,0,0,0,0,0,0,4.98,0.07,0.01,0.03,2024-04-04T19:13:21.878632Z
sv1-117,Krookodile,Scarlet & Violet,Uncommon,117,198,0,0,0,0,4.98,0.03,0.17,0.13,0,0,0,0,0,0,0,0,4.98,0.08,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-118,Hawlucha,Scarlet & Violet,Rare,118,198,4.98,0.16,0.11,0.01,4.98,0.05,0.24,0.18,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.878632Z
sv1-116,Krokorok,Scarlet & Violet,Common,116,198,0,0,0,0,4.98,0.07,0.15,0.13,0,0,0,0,0,0,0,0,4.98,0.09,0.01,0.07,2024-04-04T19:13:21.878632Z
sv1-119,Silicobra,Scarlet & Violet,Common,119,198,0,0,0,0,4.98,0.02,0.14,0.11,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-120,Sandaconda,Scarlet & Violet,Uncommon,120,198,0,0,0,0,4.98,0.08,0.15,0.14,0,0,0,0,0,0,0,0,4.98,0.08,0.01,0.02,2024-04-04T19:13:21.878632Z
sv1-121,Stonjourner,Scarlet & Violet,Uncommon,121,198,0,0,0,0,4.98,0.05,0.2,0.17,0,0,0,0,0,0,0,0,4.98,0.08,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-123,Great Tusk ex,Scarlet & Violet,Double Rare,123,198,30.0,0.74,0.44,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.878632Z
sv1-122,Klawf,Scarlet & Violet,Rare,122,198,4.98,0.12,0.08,0.01,4.98,0.04,0.21,0.17,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.878632Z
sv1-124,Koraidon,Scarlet & Violet,Rare,124,198,4.98,0.15,0.06,0.01,4.98,0.04,0.21,0.16,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.878632Z
sv1-125,Koraidon ex,Scarlet & Violet,Double Rare,125,198,40.0,0.75,0.51,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.878632Z
sv1-126,Grimer,Scarlet & Violet,Common,126,198,0,0,0,0,4.98,0.01,0.12,0.11,0,0,0,0,0,0,0,0,4.98,0.09,0.01,0.06,2024-04-04T19:13:21.878632Z
sv1-127,Muk,Scarlet & Violet,Uncommon,127,198,0,0,0,0,4.98,0.02,0.18,0.15,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.03,2024-04-04T19:13:21.878632Z
sv1-128,Seviper,Scarlet & Violet,Common,128,198,0,0,0,0,4.98,0.03,0.15,0.1,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-132,Pawniard,Scarlet & Violet,Common,132,198,0,0,0,0,4.98,0.01,0.14,0.11,0,0,0,0,0,0,0,0,4.98,0.06,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-129,Spiritomb,Scarlet & Violet,Uncommon,129,198,0,0,0,0,4.98,0.04,0.19,0.14,0,0,0,0,0,0,0,0,5.0,0.08,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-130,Croagunk,Scarlet & Violet,Common,130,198,0,0,0,0,4.98,0.02,0.14,0.14,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.03,2024-04-04T19:13:21.878632Z
sv1-131,Toxicroak ex,Scarlet & Violet,Double Rare,131,198,7.48,0.72,0.63,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.878632Z
sv1-133,Bisharp,Scarlet & Violet,Common,133,198,0,0,0,0,4.98,0.02,0.13,0.1,0,0,0,0,0,0,0,0,4.98,0.09,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-134,Kingambit,Scarlet & Violet,Rare,134,198,5.95,0.15,0.11,0.01,4.98,0.04,0.22,0.19,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.878632Z
sv1-135,Maschiff,Scarlet & Violet,Common,135,198,0,0,0,0,4.98,0.03,0.19,0.16,0,0,0,0,0,0,0,0,4.98,0.09,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-136,Maschiff,Scarlet & Violet,Common,136,198,0,0,0,0,4.98,0.05,0.19,0.17,0,0,0,0,0,0,0,0,4.98,0.09,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-139,Forretress,Scarlet & Violet,Uncommon,139,198,0,0,0,0,4.98,0.05,0.18,0.14,0,0,0,0,0,0,0,0,4.98,0.09,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-137,Mabosstiff,Scarlet & Violet,Uncommon,137,198,0,0,0,0,4.98,0.05,0.18,0.14,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-138,Bombirdier,Scarlet & Violet,Uncommon,138,198,0,0,0,0,4.98,0.05,0.19,0.16,0,0,0,0,0,0,0,0,4.98,0.08,0.01,0.06,2024-04-04T19:13:21.878632Z
sv1-140,Varoom,Scarlet & Violet,Common,140,198,0,0,0,0,4.98,0.08,0.2,0.18,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-142,Revavroom,Scarlet & Violet,Rare,142,198,15.0,0.15,0.09,0.01,4.98,0.05,0.23,0.22,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.878632Z
sv1-141,Varoom,Scarlet & Violet,Common,141,198,0,0,0,0,11.0,0.07,0.2,0.16,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.07,2024-04-04T19:13:21.878632Z
sv1-143,Iron Treads ex,Scarlet & Violet,Double Rare,143,198,999.99,0.68,0.37,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.878632Z
sv1-144,Chansey,Scarlet & Violet,Common,144,198,0,0,0,0,4.98,0.01,0.15,0.11,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-145,Blissey,Scarlet & Violet,Uncommon,145,198,0,0,0,0,4.98,0.03,0.17,0.14,0,0,0,0,0,0,0,0,4.98,0.08,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-146,Zangoose,Scarlet & Violet,Common,146,198,0,0,0,0,4.98,0.01,0.12,0.1,0,0,0,0,0,0,0,0,4.98,0.08,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-148,Starly,Scarlet & Violet,Common,148,198,0,0,0,0,4.98,0.01,0.12,0.12,0,0,0,0,0,0,0,0,5.0,0.06,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-147,Zangoose,Scarlet & Violet,Uncommon,147,198,0,0,0,0,4.98,0.03,0.17,0.14,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-151,Skwovet,Scarlet & Violet,Common,151,198,0,0,0,0,4.98,0.01,0.24,0.23,0,0,0,0,0,0,0,0,4.98,0.2,0.02,0.18,2024-04-04T19:13:21.878632Z
sv1-149,Staravia,Scarlet & Violet,Common,149,198,0,0,0,0,4.98,0.01,0.11,0.1,0,0,0,0,0,0,0,0,4.98,0.09,0.01,0.07,2024-04-04T19:13:21.878632Z
sv1-150,Staraptor,Scarlet & Violet,Uncommon,150,198,0,0,0,0,25.0,0.09,0.19,0.15,0,0,0,0,0,0,0,0,4.98,0.07,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-153,Indeedee,Scarlet & Violet,Rare,153,198,19.95,0.14,0.08,0.01,29.95,0.03,0.2,0.13,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.878632Z
sv1-152,Greedent,Scarlet & Violet,Uncommon,152,198,0,0,0,0,4.98,0.05,0.18,0.16,0,0,0,0,0,0,0,0,4.98,0.08,0.01,0.03,2024-04-04T19:13:21.878632Z
sv1-154,Lechonk,Scarlet & Violet,Common,154,198,0,0,0,0,4.98,0.05,0.19,0.18,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-158,Oinkologne ex,Scarlet & Violet,Double Rare,158,198,10.0,0.75,0.41,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.878632Z
sv1-157,Oinkologne,Scarlet & Violet,Uncommon,157,198,0,0,0,0,4.98,0.04,0.19,0.15,0,0,0,0,0,0,0,0,4.98,0.09,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-155,Lechonk,Scarlet & Violet,Common,155,198,0,0,0,0,4.98,0.04,0.19,0.13,0,0,0,0,0,0,0,0,4.98,0.09,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-156,Lechonk,Scarlet & Violet,Common,156,198,0,0,0,0,5.1,0.08,0.2,0.15,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-159,Tandemaus,Scarlet & Violet,Common,159,198,0,0,0,0,4.98,0.06,0.22,0.2,0,0,0,0,0,0,0,0,6.0,0.1,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-160,Tandemaus,Scarlet & Violet,Common,160,198,0,0,0,0,4.98,0.06,0.2,0.15,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.06,2024-04-04T19:13:21.878632Z
sv1-162,Squawkabilly,Scarlet & Violet,Common,162,198,0,0,0,0,5.95,0.01,0.14,0.11,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.06,2024-04-04T19:13:21.878632Z
sv1-161,Maushold,Scarlet & Violet,Uncommon,161,198,0,0,0,0,4.98,0.06,0.22,0.17,0,0,0,0,0,0,0,0,4.98,0.09,0.01,0.06,2024-04-04T19:13:21.878632Z
sv1-164,Cyclizar,Scarlet & Violet,Rare,164,198,15.0,0.15,0.08,0.01,4.98,0.01,0.22,0.22,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.878632Z
sv1-163,Cyclizar,Scarlet & Violet,Uncommon,163,198,0,0,0,0,4.98,0.02,0.15,0.12,0,0,0,0,0,0,0,0,4.98,0.09,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-165,Flamigo,Scarlet & Violet,Uncommon,165,198,0,0,0,0,4.98,0.02,0.17,0.12,0,0,0,0,0,0,0,0,4.98,0.09,0.01,0.03,2024-04-04T19:13:21.878632Z
sv1-166,Arven,Scarlet & Violet,Uncommon,166,198,0,0,0,0,4.98,0.44,0.82,0.9,0,0,0,0,0,0,0,0,13.24,0.83,0.4,0.77,2024-04-04T19:13:21.878632Z
sv1-167,Beach Court,Scarlet & Violet,Uncommon,167,198,0,0,0,0,5.95,0.03,0.32,0.24,0,0,0,0,0,0,0,0,5.09,0.15,0.01,0.1,2024-04-04T19:13:21.878632Z
sv1-173,Energy Switch,Scarlet & Violet,Common,173,198,0,0,0,0,10.27,0.02,0.2,0.19,0,0,0,0,0,0,0,0,4.98,0.15,0.01,0.11,2024-04-04T19:13:21.878632Z
sv1-169,Defiance Band,Scarlet & Violet,Uncommon,169,198,0,0,0,0,4.98,0.01,0.26,0.24,0,0,0,0,0,0,0,0,4.98,0.14,0.01,0.09,2024-04-04T19:13:21.878632Z
sv1-171,Energy Retrieval,Scarlet & Violet,Common,171,198,0,0,0,0,10.19,0.04,0.22,0.2,0,0,0,0,0,0,0,0,4.98,0.15,0.01,0.13,2024-04-04T19:13:21.878632Z
sv1-172,Energy Search,Scarlet & Violet,Common,172,198,0,0,0,0,4.98,0.01,0.2,0.12,0,0,0,0,0,0,0,0,4.98,0.12,0.01,0.09,2024-04-04T19:13:21.878632Z
sv1-174,Exp. Share,Scarlet & Violet,Uncommon,174,198,0,0,0,0,4.98,0.02,0.25,0.25,0,0,0,0,0,0,0,0,4.98,0.15,0.01,0.12,2024-04-04T19:13:21.878632Z
sv1-168,Crushing Hammer,Scarlet & Violet,Common,168,198,0,0,0,0,4.98,0.04,0.2,0.16,0,0,0,0,0,0,0,0,4.98,0.15,0.01,0.09,2024-04-04T19:13:21.878632Z
sv1-170,Electric Generator,Scarlet & Violet,Uncommon,170,198,0,0,0,0,4.98,0.1,0.38,0.25,0,0,0,0,0,0,0,0,4.98,0.16,0.01,0.1,2024-04-04T19:13:21.878632Z
sv1-176,Judge,Scarlet & Violet,Uncommon,176,198,0,0,0,0,4.99,0.07,0.67,0.54,0,0,0,0,0,0,0,0,4.98,0.23,0.02,0.15,2024-04-04T19:13:21.878632Z
sv1-178,Mesagoza,Scarlet & Violet,Uncommon,178,198,0,0,0,0,4.98,0.04,0.29,0.22,0,0,0,0,0,0,0,0,4.98,0.12,0.01,0.09,2024-04-04T19:13:21.878632Z
sv1-175,Jacq,Scarlet & Violet,Uncommon,175,198,0,0,0,0,4.98,0.05,0.3,0.27,0,0,0,0,0,0,0,0,4.98,0.13,0.01,0.07,2024-04-04T19:13:21.878632Z
sv1-177,Katy,Scarlet & Violet,Uncommon,177,198,0,0,0,0,4.98,0.02,0.19,0.16,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.05,2024-04-04T19:13:21.878632Z
sv1-179,Miriam,Scarlet & Violet,Uncommon,179,198,0,0,0,0,4.99,0.05,0.3,0.22,0,0,0,0,0,0,0,0,5.95,0.15,0.01,0.11,2024-04-04T19:13:21.878632Z
sv1-180,Nemona,Scarlet & Violet,Common,180,198,0,0,0,0,4.98,0.01,0.15,0.1,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-181,Nest Ball,Scarlet & Violet,Uncommon,181,198,0,0,0,0,19.99,0.25,1.82,2.17,0,0,0,0,0,0,0,0,25.0,0.41,0.1,0.31,2024-04-04T19:13:21.878632Z
sv1-183,Penny,Scarlet & Violet,Uncommon,183,198,0,0,0,0,4.99,0.08,0.49,0.46,0,0,0,0,0,0,0,0,4.98,0.15,0.03,0.11,2024-04-04T19:13:21.878632Z
sv1-182,Pal Pad,Scarlet & Violet,Common,182,198,0,0,0,0,4.99,0.15,0.4,0.38,0,0,0,0,0,0,0,0,4.98,0.23,0.05,0.16,2024-04-04T19:13:21.878632Z
sv1-184,Picnic Basket,Scarlet & Violet,Uncommon,184,198,0,0,0,0,4.98,0.03,0.2,0.13,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.04,2024-04-04T19:13:21.878632Z
sv1-185,Poké Ball,Scarlet & Violet,Common,185,198,0,0,0,0,4.98,0.01,0.15,0.1,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.06,2024-04-04T19:13:21.878632Z
sv1-187,Pokémon Catcher,Scarlet & Violet,Common,187,198,0,0,0,0,4.98,0.09,0.2,0.19,0,0,0,0,0,0,0,0,4.98,0.12,0.01,0.09,2024-04-04T19:13:21.879632Z
sv1-188,Potion,Scarlet & Violet,Common,188,198,0,0,0,0,4.98,0.01,0.13,0.09,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.06,2024-04-04T19:13:21.879632Z
sv1-186,Pokégear 3.0,Scarlet & Violet,Common,186,198,0,0,0,0,5.95,0.12,0.45,0.69,0,0,0,0,0,0,0,0,5.0,0.25,0.1,0.2,2024-04-04T19:13:21.879632Z
sv1-189,Professor's Research (Professor Sada),Scarlet & Violet,Rare,189,198,4.98,0.21,0.13,0.01,4.98,0.1,0.28,0.22,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-191,Rare Candy,Scarlet & Violet,Common,191,198,0,0,0,0,12.95,0.06,0.31,0.32,0,0,0,0,0,0,0,0,14.0,0.2,0.05,0.12,2024-04-04T19:13:21.879632Z
sv1-190,Professor's Research (Professor Turo),Scarlet & Violet,Rare,190,198,4.98,0.15,0.08,0.01,4.98,0.04,0.25,0.16,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-192,Rock Chestplate,Scarlet & Violet,Uncommon,192,198,0,0,0,0,4.98,0.01,0.2,0.15,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.05,2024-04-04T19:13:21.879632Z
sv1-193,Rocky Helmet,Scarlet & Violet,Uncommon,193,198,0,0,0,0,4.98,0.03,0.2,0.15,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.05,2024-04-04T19:13:21.879632Z
sv1-194,Switch,Scarlet & Violet,Common,194,198,0,0,0,0,22.0,0.1,0.25,0.25,0,0,0,0,0,0,0,0,19.0,0.2,0.07,0.17,2024-04-04T19:13:21.879632Z
sv1-195,Team Star Grunt,Scarlet & Violet,Uncommon,195,198,0,0,0,0,4.98,0.01,0.19,0.16,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.04,2024-04-04T19:13:21.879632Z
sv1-196,Ultra Ball,Scarlet & Violet,Uncommon,196,198,0,0,0,0,4.98,0.16,0.6,0.54,0,0,0,0,0,0,0,0,4.98,0.22,0.05,0.14,2024-04-04T19:13:21.879632Z
sv1-198,Youngster,Scarlet & Violet,Uncommon,198,198,0,0,0,0,4.98,0.05,0.21,0.17,0,0,0,0,0,0,0,0,4.98,0.1,0.01,0.05,2024-04-04T19:13:21.879632Z
sv1-200,Dolliv,Scarlet & Violet,Illustration Rare,200,198,10.0,2.0,1.76,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-197,Vitality Band,Scarlet & Violet,Uncommon,197,198,0,0,0,0,4.98,0.01,0.26,0.31,0,0,0,0,0,0,0,0,4.98,0.11,0.01,0.06,2024-04-04T19:13:21.879632Z
sv1-199,Tarountula,Scarlet & Violet,Illustration Rare,199,198,12.48,2.62,2.25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-201,Toedscool,Scarlet & Violet,Illustration Rare,201,198,12.48,2.99,3.01,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-203,Armarouge,Scarlet & Violet,Illustration Rare,203,198,14.98,5.0,5.04,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-202,Scovillain,Scarlet & Violet,Illustration Rare,202,198,14.98,2.68,2.57,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-206,Wiglett,Scarlet & Violet,Illustration Rare,206,198,274.0,3.18,2.64,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-204,Slowpoke,Scarlet & Violet,Illustration Rare,204,198,29.95,7.72,7.51,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-205,Clauncher,Scarlet & Violet,Illustration Rare,205,198,9.98,2.19,1.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-209,Pawmot,Scarlet & Violet,Illustration Rare,209,198,14.98,2.43,2.06,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-208,Pachirisu,Scarlet & Violet,Illustration Rare,208,198,29.95,3.29,3.23,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-210,Drowzee,Scarlet & Violet,Illustration Rare,210,198,29.95,5.9,5.34,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-207,Dondozo,Scarlet & Violet,Illustration Rare,207,198,14.99,3.19,3.03,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-214,Greavard,Scarlet & Violet,Illustration Rare,214,198,16.45,3.96,3.93,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-215,Riolu,Scarlet & Violet,Illustration Rare,215,198,29.95,6.86,6.54,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-211,Ralts,Scarlet & Violet,Illustration Rare,211,198,36.0,10.99,10.82,7.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-212,Kirlia,Scarlet & Violet,Illustration Rare,212,198,19.84,9.22,8.96,6.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-213,Fidough,Scarlet & Violet,Illustration Rare,213,198,17.96,2.78,2.39,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-217,Klawf,Scarlet & Violet,Illustration Rare,217,198,19.99,2.0,1.83,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-218,Mabosstiff,Scarlet & Violet,Illustration Rare,218,198,12.99,2.04,2.01,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
sv1-216,Sandile,Scarlet & Violet,Illustration Rare,216,198,14.98,2.49,2.53,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04T19:13:21.879632Z
